layer,model,lineno,class,source_name,alias,path
gold,FACT_EVENT_PARTICIPATION,82,B_renamed,EVENT_KEY,EVENT_BK,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,83,A_same,PARTCPT_SEQ,PARTCPT_SEQ,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,88,B_renamed,PARTCPT_STAT_GROUP,PART_STATUS_GROUP,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,89,B_renamed,PARTCPT_STAT_NM,PART_STATUS_NAME,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,90,B_renamed,PARTCPT_PATH_GROUP,PART_PATH_GROUP,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,91,B_renamed,PARTCPT_PATH_NM,PART_PATH_NAME,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,92,B_renamed,PARTCPT_CHNNL_GROUP,PART_CHANNEL_GROUP,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,93,B_renamed,PARTCPT_CHNNL_NM,PART_CHANNEL_NAME,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,103,C_expr,,EVENT_KIND,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,106,C_expr,,EVENT_KIND_NAME,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_GA_BEHAVIOR,27,C_expr,,GA_EVENT_SK,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,28,C_expr,,GA_SOURCE_SK,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,29,C_expr,,DEVICE_SK,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,31,C_expr,,PAGE_PATH,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,32,A_same,PAGE_LOCATION,PAGE_LOCATION,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,67,C_expr,,PAGE_LOCATION,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,68,C_expr,,VISITS,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,69,C_expr,,EVENT_CNT,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,70,C_expr,,VIEW_CNT,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,71,C_expr,,SESSION_CNT,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,73,C_expr,,ENGAGED_SESSIONS,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,74,C_expr,,SCROLL_DEPTH,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,75,C_expr,,ACTIVE_USERS,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,76,C_expr,,TOTAL_USERS,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,82,C_expr,,ENGAGEMENT_RATE,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_GA_BEHAVIOR,98,C_expr,,AVG_ENGAGEMENT_TIME_PER_SESSION,gold/fact/FACT_GA_BEHAVIOR.sql
gold,FACT_MEMBER_COHORT,84,C_expr,,ACQ_BASIS,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,95,C_expr,,rn,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,112,C_expr,,FIRST_STOP_VALID,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,113,C_expr,,HAS_INVALID_STOP,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,123,C_expr,,rn,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,130,C_expr,,ACQ_CAMPAIGN_SK,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,131,C_expr,,ACQ_DATE_SK,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,133,B_renamed,DVLP_DIV_CD,ACQ_DVLP_DIV_CD,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,134,B_renamed,AGE_AT_EVENT,ACQ_AGE_CD,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,135,B_renamed,AGE_BAND_AT_EVENT,ACQ_AGE_BAND,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,136,B_renamed,AREA_CD_AT_EVENT,ACQ_AREA_CD,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,137,B_renamed,REGION_AT_EVENT,ACQ_REGION,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,138,B_renamed,SEX_AT_EVENT,ACQ_SEX_CD,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,139,B_renamed,GENDER_AT_EVENT,ACQ_GENDER,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,140,B_renamed,SPNSR_AMT,ACQ_SPNSR_AMT,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,141,C_expr,,ACQ_ORG_SK,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,142,C_expr,,ACQ_SPONSORSHIP_SK,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,144,B_renamed,MBER_INFLOW_PATH_CD_AT_EVENT,ACQ_MBER_INFLOW_PATH_CD,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,145,B_renamed,MBER_INFLOW_PATH_NM_AT_EVENT,ACQ_MBER_INFLOW_PATH_NM,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,146,B_renamed,CMPGN_CTGR_CD_AT_EVENT,ACQ_CMPGN_CTGR_CD,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,147,B_renamed,CMPGN_CTGR_NM_AT_EVENT,ACQ_CMPGN_CTGR_NM,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,148,B_renamed,CMPGN_TYPE1_BSN_AT_EVENT,ACQ_CMPGN_TYPE1_BSN,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,149,B_renamed,CMPGN_TYPE1_NM_AT_EVENT,ACQ_CMPGN_TYPE1_NM,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,150,B_renamed,CMPGN_TYPE2_BSN_AT_EVENT,ACQ_CMPGN_TYPE2_BSN,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,151,B_renamed,CMPGN_TYPE2_NM_AT_EVENT,ACQ_CMPGN_TYPE2_NM,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,152,B_renamed,MKTG_CMPGN_CD_AT_EVENT,ACQ_MKTG_CMPGN_CD,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,153,B_renamed,MKTG_CMPGN_NM_AT_EVENT,ACQ_MKTG_CMPGN_NM,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,154,B_renamed,CMMN_BRND_AT_EVENT,ACQ_CMMN_BRND,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,155,B_renamed,CMMN_BRND_NM_AT_EVENT,ACQ_CMMN_BRND_NM,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,156,B_renamed,MKTG_UTM_AT_EVENT,ACQ_MKTG_UTM,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,157,B_renamed,MKTG_UTM_NM_AT_EVENT,ACQ_MKTG_UTM_NM,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,158,B_renamed,SPNSR_DIV_CD_AT_EVENT,ACQ_SPNSR_DIV_CD,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,159,B_renamed,SPNSR_DIV_NM_AT_EVENT,ACQ_SPNSR_DIV_NM,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,160,B_renamed,CPR_DIV_CD_AT_EVENT,ACQ_CPR_DIV_CD,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,161,B_renamed,CPR_DIV_NM_AT_EVENT,ACQ_CPR_DIV_NM,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,162,B_renamed,BRAND_AT_EVENT,ACQ_BRAND,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,163,B_renamed,PARENT_CAMPAIGN_NAME_AT_EVENT,ACQ_PARENT_CAMPAIGN_NAME,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,164,B_renamed,PROMO_METHOD_NAME_AT_EVENT,ACQ_PROMO_METHOD_NAME,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,168,C_expr,,FIRST_STOP_DATE_SK,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,169,B_renamed,STOP_REASON_NM,FIRST_STOP_REASON_NM,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,170,C_expr,,ACQ_DATE,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,171,C_expr,,FIRST_STOP_DATE,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,204,C_expr,,TENURE_DAYS,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,209,C_expr,,IS_12M_OBSERVABLE,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,210,C_expr,,ACQ_MEMBERS,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,211,C_expr,,STOPPED_MEMBERS,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,218,C_expr,,STOPPED_12M_MEMBERS,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_COHORT,222,C_expr,,OBSERVABLE_12M_MEMBERS,gold/fact/FACT_MEMBER_COHORT.sql
gold,FACT_MEMBER_EVENT,184,B_renamed,MBER_NO,MEMBER_DK,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,185,C_expr,,EVENT_TYPE,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,192,D_literal,end,CAMPAIGN_SK,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,199,C_expr,,SPONSORSHIP_SK,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,202,C_expr,,ORG_SK,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,203,C_expr,,REASON_SK,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,205,A_same,DVLP_DIV_CD,DVLP_DIV_CD,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,206,A_same,DVLP_DIV_NM,DVLP_DIV_NM,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,207,A_same,SPNSR_AMT,SPNSR_AMT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,209,C_expr,,DEV_CNT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,210,C_expr,,DEV_MEMBERS,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,211,C_expr,,UNPAID_STOP_MEMBERS,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,212,C_expr,,JOIN_DATE,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,213,C_expr,,STOP_DATE,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,214,C_expr,,STOP_REASON,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,215,C_expr,,STOP_CHANNEL,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,217,C_expr,,STOP_REASON_NM,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,218,C_expr,,STOP_CHANNEL_NM,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,219,C_expr,,NEW_EXISTING_FLAG,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,221,B_renamed,AGE,AGE_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,222,E_label_join,DTL_CD_NM,AGE_BAND_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,223,B_renamed,AREA_CD,AREA_CD_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,224,B_renamed,AREA_NM,REGION_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,226,B_renamed,SEX,SEX_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,227,E_label_join,DTL_CD_NM,GENDER_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,230,C_expr,,CAMPAIGN_STOP_CNT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,234,B_renamed,MBER_INFLOW_PATH_CD,MBER_INFLOW_PATH_CD_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,235,B_renamed,MBER_INFLOW_PATH_NM,MBER_INFLOW_PATH_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,236,B_renamed,CMPGN_CTGR_CD,CMPGN_CTGR_CD_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,237,B_renamed,CMPGN_CTGR_NM,CMPGN_CTGR_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,238,B_renamed,CMPGN_TYPE1_BSN,CMPGN_TYPE1_BSN_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,239,B_renamed,CMPGN_TYPE1_NM,CMPGN_TYPE1_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,240,B_renamed,CMPGN_TYPE2_BSN,CMPGN_TYPE2_BSN_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,241,B_renamed,CMPGN_TYPE2_NM,CMPGN_TYPE2_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,242,B_renamed,MKTG_CMPGN_NM,MKTG_CMPGN_CD_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,243,B_renamed,MK_CMPGN_NM,MKTG_CMPGN_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,244,B_renamed,CMMN_BRND,CMMN_BRND_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,245,B_renamed,CMMN_BRND_NM,CMMN_BRND_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,246,B_renamed,MKTG_UTM,MKTG_UTM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,247,B_renamed,MKTG_UTM_NM,MKTG_UTM_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,248,B_renamed,SPNSR_DIV_CD,SPNSR_DIV_CD_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,249,B_renamed,SPNSR_DIV_NM,SPNSR_DIV_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,250,B_renamed,CPR_DIV_CD,CPR_DIV_CD_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,251,B_renamed,CPR_DIV_NM,CPR_DIV_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,253,B_renamed,BRND_NM,BRAND_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,254,B_renamed,PARENT_CAMPAIGN_NAME,PARENT_CAMPAIGN_NAME_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,255,B_renamed,PROMO_METHOD_NAME,PROMO_METHOD_NAME_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,269,B_renamed,MBER_NO,MEMBER_DK,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,270,C_expr,,EVENT_TYPE,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,271,C_expr,,SPONSORSHIP_SK,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,276,C_expr,,ORG_SK,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,285,D_literal,end,REASON_SK,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,289,C_expr,,DVLP_DIV_CD,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,290,C_expr,,DVLP_DIV_NM,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,291,C_expr,,SPNSR_AMT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,292,C_expr,,DEV_MEMBERS,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,293,C_expr,,UNPAID_STOP_MEMBERS,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,294,C_expr,,JOIN_DATE,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,295,C_expr,,STOP_DATE,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,296,B_renamed,DSCNTC_RSN_CD,STOP_REASON,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,297,B_renamed,DSCNTC_PATH,STOP_CHANNEL,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,300,B_renamed,DSCNTC_RSN_NM,STOP_REASON_NM,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,301,B_renamed,DSCNTC_PATH_NM,STOP_CHANNEL_NM,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,302,C_expr,,NEW_EXISTING_FLAG,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,305,C_expr,,AGE_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,306,C_expr,,AGE_BAND_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,307,C_expr,,AREA_CD_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,308,C_expr,,REGION_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,311,C_expr,,SEX_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,312,C_expr,,GENDER_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,313,C_expr,,CAMPAIGN_STOP_CNT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,316,C_expr,,MBER_INFLOW_PATH_CD_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,317,C_expr,,MBER_INFLOW_PATH_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,318,C_expr,,CMPGN_CTGR_CD_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,319,C_expr,,CMPGN_CTGR_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,320,C_expr,,CMPGN_TYPE1_BSN_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,321,C_expr,,CMPGN_TYPE1_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,322,C_expr,,CMPGN_TYPE2_BSN_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,323,C_expr,,CMPGN_TYPE2_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,324,C_expr,,MKTG_CMPGN_CD_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,325,C_expr,,MKTG_CMPGN_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,326,C_expr,,CMMN_BRND_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,327,C_expr,,CMMN_BRND_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,328,C_expr,,MKTG_UTM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,329,C_expr,,MKTG_UTM_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,330,C_expr,,SPNSR_DIV_CD_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,331,C_expr,,SPNSR_DIV_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,332,C_expr,,CPR_DIV_CD_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,333,C_expr,,CPR_DIV_NM_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,335,C_expr,,BRAND_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,336,C_expr,,PARENT_CAMPAIGN_NAME_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_EVENT,337,C_expr,,PROMO_METHOD_NAME_AT_EVENT,gold/fact/FACT_MEMBER_EVENT.sql
gold,FACT_MEMBER_FEE,68,B_renamed,MBER_NO,MEMBER_DK,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,69,C_expr,,SPONSORSHIP_SK,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,70,C_expr,,PAYMENT_SK,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,71,B_renamed,MBRFEE_DIV_CD,FEE_DIV_CD,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,72,A_same,PAYMENT_TYPE,PAYMENT_TYPE,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,96,C_expr,,BILLED_AMT,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,97,C_expr,,PAID_FEE,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,98,C_expr,,PAID_FEE_BILLABLE,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,101,C_expr,,UNPAID_BILLED_AMT,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,102,C_expr,,BILLING_ROWS,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,103,C_expr,,UNPAID_FLAG,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,106,C_expr,,LAST_PAY_DATE_SK,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,107,C_expr,,LAST_BILL_DATE_SK,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_FEE,116,E_label_join,DTL_CD_NM,FEE_DIV_NAME,gold/fact/FACT_MEMBER_FEE.sql
gold,FACT_MEMBER_MONTHLY,53,B_renamed,MBER_NO,MEMBER_DK,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,54,C_expr,,PAID_FEE,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,55,C_expr,,BILLED_AMT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,79,C_expr,,REGULAR_FEE,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,81,C_expr,,REGULAR_ONETIME_FEE,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,83,C_expr,,ONETIME_ONETIME_FEE,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,96,C_expr,,PAID_FEE_BILLABLE,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,102,C_expr,,UNPAID_BILLED_AMT,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,104,C_expr,,UNPAID_FLAG_EOM,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,116,C_expr,,REASON_SK,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,119,C_expr,,MONTH_KEY,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,120,B_renamed,MBER_NO,MEMBER_DK,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,127,D_literal,END,CODE_GROUP,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,134,C_expr,,rn,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,150,C_expr,,MONTH_KEY,gold/fact/FACT_MEMBER_MONTHLY.sql
gold,FACT_MEMBER_MONTHLY,151,B_renamed,MBER_NO,MEMBER_DK,gold/fact/FACT_MEMBER_MONTHLY.sql
