WIDE_마트,WIDE_컬럼,GOLD_원천(테이블.컬럼),SILVER_원천(테이블.컬럼),BRONZE_원천(테이블),업무_의미(배포 COMMENT),WIDE→GOLD_확정도,계보_확정도,상태,상태_근거(실측)
WIDE_EVENT_PARTICIPATION,TOTAL_CNT,FACT_EVENT_PARTICIPATION.TOTAL_CNT,CRM_EVENT_PARTICIPATION,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,테이블수준,WAIT,"전건 0 (비영 0/1,134,126) — 설계O·값 미주입"
WIDE_EVENT_PARTICIPATION,WAIT_CNT,FACT_EVENT_PARTICIPATION.WAIT_CNT,CRM_EVENT_PARTICIPATION,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,테이블수준,WAIT,"전건 0 (비영 0/1,134,126) — 설계O·값 미주입"
WIDE_EVENT_PARTICIPATION,CANCEL_CNT,FACT_EVENT_PARTICIPATION.CANCEL_CNT,CRM_EVENT_PARTICIPATION,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,테이블수준,WAIT,"전건 0 (비영 0/1,134,126) — 설계O·값 미주입"
WIDE_EVENT_PARTICIPATION,CONFIRM_CNT,FACT_EVENT_PARTICIPATION.CONFIRM_CNT,CRM_EVENT_PARTICIPATION,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,테이블수준,WAIT,"전건 0 (비영 0/1,134,126) — 설계O·값 미주입"
WIDE_EVENT_PARTICIPATION,PARTICIPATE_CNT,FACT_EVENT_PARTICIPATION.PARTICIPATE_CNT,CRM_EVENT_PARTICIPATION,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,테이블수준,OK,"비영 1,134,126/1,134,126 (100%)"
WIDE_EVENT_PARTICIPATION,ABSENT_CNT,FACT_EVENT_PARTICIPATION.ABSENT_CNT,CRM_EVENT_PARTICIPATION,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,테이블수준,WAIT,"전건 0 (비영 0/1,134,126) — 설계O·값 미주입"
WIDE_EVENT_PARTICIPATION,PARTICIPANT_CNT,FACT_EVENT_PARTICIPATION.PARTICIPANT_CNT,CRM_EVENT_PARTICIPATION,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,테이블수준,OK,"비영 1,134,126/1,134,126 (100%)"
WIDE_EVENT_PARTICIPATION,PARTICIPATION_TIMES,FACT_EVENT_PARTICIPATION.PARTICIPATION_TIMES,CRM_EVENT_PARTICIPATION,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,테이블수준,WAIT,"전건 0 (비영 0/1,134,126) — 설계O·값 미주입"
WIDE_EVENT_PARTICIPATION,WAIT_TIMES,FACT_EVENT_PARTICIPATION.WAIT_TIMES,CRM_EVENT_PARTICIPATION,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,테이블수준,WAIT,"전건 0 (비영 0/1,134,126) — 설계O·값 미주입"
WIDE_EVENT_PARTICIPATION,ABSENT_TIMES,FACT_EVENT_PARTICIPATION.ABSENT_TIMES,CRM_EVENT_PARTICIPATION,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,테이블수준,WAIT,"전건 0 (비영 0/1,134,126) — 설계O·값 미주입"
WIDE_EVENT_PARTICIPATION,CUM_APPLY_TIMES,FACT_EVENT_PARTICIPATION.CUM_APPLY_TIMES,CRM_EVENT_PARTICIPATION,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,테이블수준,WAIT,"전건 0 (비영 0/1,134,126) — 설계O·값 미주입"
WIDE_EVENT_PARTICIPATION,REGULAR_DONATION,FACT_EVENT_PARTICIPATION.REGULAR_DONATION,CRM_EVENT_PARTICIPATION.RCPMNY_AMT,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,컬럼확정,PARTIAL,"비영 4,847/1,134,126 (0.4%)"
WIDE_EVENT_PARTICIPATION,WIN_FLAG,FACT_EVENT_PARTICIPATION.WIN_FLAG,CRM_EVENT_PARTICIPATION.PRZWIN_CD,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,컬럼확정,PARTIAL,"비영 12,960/1,134,126 (1.1%)"
WIDE_EVENT_PARTICIPATION,SELF_PART_FLAG,FACT_EVENT_PARTICIPATION.SELF_PART_FLAG,CRM_EVENT_PARTICIPATION.PRZWIN_CD,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,컬럼확정,WAIT,"전건 NULL (0/1,134,126)"
WIDE_EVENT_PARTICIPATION,PART_STATUS,FACT_EVENT_PARTICIPATION.PART_STATUS,CRM_EVENT_PARTICIPATION.PARTCPT_STAT_CD,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,컬럼확정,PARTIAL,"비영 1,122,886/1,134,126 (99.0%)"
WIDE_EVENT_PARTICIPATION,PART_PATH,FACT_EVENT_PARTICIPATION.PART_PATH,CRM_EVENT_PARTICIPATION.PARTCPT_PATH_CD,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,컬럼확정,PARTIAL,"비영 1,124,441/1,134,126 (99.1%)"
WIDE_EVENT_PARTICIPATION,PART_CHANNEL,FACT_EVENT_PARTICIPATION.PART_CHANNEL,CRM_EVENT_PARTICIPATION.PARTCPT_CHNNL_CD,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,컬럼확정,PARTIAL,"비영 981,922/1,134,126 (86.6%)"
WIDE_EVENT_PARTICIPATION,INCREASE_FLAG,FACT_EVENT_PARTICIPATION.INCREASE_FLAG,CRM_EVENT_PARTICIPATION.PARTCPT_CHNNL_CD,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,컬럼확정,WAIT,"전건 NULL (0/1,134,126)"
WIDE_EVENT_PARTICIPATION,PART_EVENT_BK,FACT_EVENT_PARTICIPATION.EVENT_BK,CRM_EVENT_PARTICIPATION.EVENT_KEY,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,컬럼확정,OK,"비영 1,134,126/1,134,126 (100%)"
WIDE_EVENT_PARTICIPATION,PARTCPT_SEQ,FACT_EVENT_PARTICIPATION.PARTCPT_SEQ,CRM_EVENT_PARTICIPATION.PARTCPT_SEQ,TD_MS_CRMN_PRTCPNT;TD_MS_EVENT_PRTCPNT_DTL,,직접참조,컬럼확정,OK,"비영 1,134,126/1,134,126 (100%)"
WIDE_EVENT_PARTICIPATION,FULL_DATE,DIM_DATE.FULL_DATE,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_EVENT_PARTICIPATION,YEAR,DIM_DATE.YEAR,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_EVENT_PARTICIPATION,MONTH,DIM_DATE.MONTH,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_EVENT_PARTICIPATION,DAY_OF_WEEK,DIM_DATE.DAY_OF_WEEK,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_EVENT_PARTICIPATION,WEEK_OF_YEAR,DIM_DATE.WEEK_OF_YEAR,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_EVENT_PARTICIPATION,IS_HOLIDAY,DIM_DATE.IS_HOLIDAY,,,,직접참조,원천무관(ETL 생성),WAIT,"전건 0 (비영 0/16,437) — 설계O·값 미주입"
WIDE_EVENT_PARTICIPATION,SEX,DIM_MEMBER.SEX,CRM_MEMBER.SEX,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,925,295/7,925,716 (100.0%)"
WIDE_EVENT_PARTICIPATION,SEX_NM,DIM_MEMBER.SEX_NM,CRM_MEMBER.SEX_NM,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,925,295/7,925,716 (100.0%)"
WIDE_EVENT_PARTICIPATION,MEMBER_GENDER_NAME,DIM_MEMBER.GENDER_NAME,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,PARTIAL,"비영 7,925,295/7,925,716 (100.0%)"
WIDE_EVENT_PARTICIPATION,MEMBER_AREA_CD,DIM_MEMBER.AREA_CD,CRM_MEMBER_DEV.AREA_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 7,738,245/7,925,716 (97.6%)"
WIDE_EVENT_PARTICIPATION,MEMBER_REGION,DIM_MEMBER.REGION,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,PARTIAL,"비영 7,681,020/7,925,716 (96.9%)"
WIDE_EVENT_PARTICIPATION,MEMBER_AGE_CD,DIM_MEMBER.AGE,CRM_MEMBER_DEV.AGE,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 7,738,250/7,925,716 (97.6%)"
WIDE_EVENT_PARTICIPATION,MEMBER_AGE_BAND,DIM_MEMBER.AGE_BAND,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,PARTIAL,"비영 7,738,250/7,925,716 (97.6%)"
WIDE_EVENT_PARTICIPATION,MBER_STAT_CD,DIM_MEMBER.MBER_STAT_CD,CRM_MEMBER.MBER_STAT_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,749,993/7,925,716 (97.8%)"
WIDE_EVENT_PARTICIPATION,MEMBER_STATUS_NAME,DIM_MEMBER.MEMBER_STATUS_NAME,CRM_MEMBER.MEMBER_TYPE,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 7,925,715/7,925,716 (100.0%)"
WIDE_EVENT_PARTICIPATION,MBER_DIV_CD,DIM_MEMBER.MBER_DIV_CD,CRM_MEMBER.MBER_DIV_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,OK,"비영 7,925,716/7,925,716 (100%)"
WIDE_EVENT_PARTICIPATION,MEMBER_TYPE_NAME,DIM_MEMBER.MEMBER_TYPE_NAME,CRM_CODE.DTL_CD_NM,TC_CMMN_DTL_CD,,직접참조,컬럼확정,OK,"비영 7,925,716/7,925,716 (100%)"
WIDE_EVENT_PARTICIPATION,EVENT_BK,DIM_EVENT.EVENT_BK,CRM_EVENT.EVENT_KEY,TM_MS_CRMN;TM_MS_EVENT,,직접참조,컬럼확정,OK,"비영 3,787/3,787 (100%)"
WIDE_EVENT_PARTICIPATION,EVENT_KIND,DIM_EVENT.EVENT_KIND,CRM_EVENT.EVENT_SOURCE,TM_MS_CRMN;TM_MS_EVENT,,직접참조,컬럼확정,PARTIAL,"비영 3,786/3,787 (100.0%)"
WIDE_EVENT_PARTICIPATION,EVENT_CATEGORY,DIM_EVENT.EVENT_CATEGORY,CRM_EVENT.EVENT_DIV_CD,TM_MS_CRMN;TM_MS_EVENT,,직접참조,컬럼확정,PARTIAL,"비영 3,786/3,787 (100.0%)"
WIDE_EVENT_PARTICIPATION,EVENT_NAME,DIM_EVENT.EVENT_NAME,CRM_EVENT.EVENT_NM,TM_MS_CRMN;TM_MS_EVENT,,직접참조,컬럼확정,PARTIAL,"비영 3,786/3,787 (100.0%)"
WIDE_EVENT_PARTICIPATION,EVENT_START_DATE,DIM_EVENT.EVENT_START_DATE,CRM_EVENT.STRT_DE,TM_MS_CRMN;TM_MS_EVENT,,직접참조,컬럼확정,PARTIAL,"비영 3,785/3,787 (99.9%)"
WIDE_EVENT_PARTICIPATION,EVENT_END_DATE,DIM_EVENT.EVENT_END_DATE,CRM_EVENT.END_DE,TM_MS_CRMN;TM_MS_EVENT,,직접참조,컬럼확정,PARTIAL,"비영 3,785/3,787 (99.9%)"
WIDE_EVENT_PARTICIPATION,EVENT_APPLY_CHANNEL,DIM_EVENT.APPLY_CHANNEL,CRM_EVENT.END_DE,TM_MS_CRMN;TM_MS_EVENT,,직접참조,컬럼확정,WAIT,"전건 NULL (0/3,787)"
WIDE_EVENT_PARTICIPATION,EVENT_RECRUIT_HEADCOUNT,DIM_EVENT.RECRUIT_HEADCOUNT,CRM_EVENT.RCRIT_PSNNL_CO,TM_MS_CRMN;TM_MS_EVENT,,직접참조,컬럼확정,PARTIAL,"비영 3,348/3,787 (88.4%)"
WIDE_EVENT_PARTICIPATION,CAMPAIGN_BK,DIM_CAMPAIGN.CAMPAIGN_BK,CRM_CAMPAIGN.CMPGN_CD,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,OK,"비영 36,144/36,144 (100%)"
WIDE_EVENT_PARTICIPATION,CAMPAIGN_BRAND,DIM_CAMPAIGN.BRAND,CRM_CAMPAIGN.BRND_NM,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,PARTIAL,"비영 34,686/36,144 (96.0%)"
WIDE_EVENT_PARTICIPATION,CAMPAIGN_NAME,DIM_CAMPAIGN.CAMPAIGN_NAME,CRM_CAMPAIGN.CMPGN_NM,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,OK,"비영 36,144/36,144 (100%)"
WIDE_EVENT_PARTICIPATION,SPONSORSHIP_BK,DIM_SPONSORSHIP.SPONSORSHIP_BK,CRM_SPONSORSHIP.SPNSR_BSNS_ID,TM_CM_SPNSR_BSNS_INFO,,직접참조,컬럼확정,OK,비영 51/51 (100%)
WIDE_EVENT_PARTICIPATION,SPONSORSHIP_NAME,DIM_SPONSORSHIP.SPONSORSHIP_NAME,CRM_SPONSORSHIP.SPNSR_BSNS_NM,TM_CM_SPNSR_BSNS_INFO,,직접참조,컬럼확정,OK,비영 51/51 (100%)
WIDE_GA_BEHAVIOR,DATE_SK,FACT_GA_BEHAVIOR.DATE_SK,GA4_EVENT.EVENT_DT,,,직접참조,컬럼확정,OK,"비영 68,836/68,836 (100%)"
WIDE_GA_BEHAVIOR,PAGE_PATH,FACT_GA_BEHAVIOR.PAGE_PATH,GA4_EVENT.PAGE_LOCATION,,,직접참조,컬럼확정,OK,"비영 68,836/68,836 (100%)"
WIDE_GA_BEHAVIOR,PAGE_LOCATION,FACT_GA_BEHAVIOR.PAGE_LOCATION,GA4_EVENT.PAGE_LOCATION,,,직접참조,컬럼확정,OK,"비영 68,836/68,836 (100%)"
WIDE_GA_BEHAVIOR,VISITS,FACT_GA_BEHAVIOR.VISITS,GA4_EVENT.EVENT_NAME,,,직접참조,컬럼확정,PARTIAL,"비영 4,444/68,836 (6.5%)"
WIDE_GA_BEHAVIOR,EVENT_CNT,FACT_GA_BEHAVIOR.EVENT_CNT,GA4_EVENT.EVENT_NAME,,,직접참조,컬럼확정,OK,"비영 68,836/68,836 (100%)"
WIDE_GA_BEHAVIOR,VIEW_CNT,FACT_GA_BEHAVIOR.VIEW_CNT,GA4_EVENT.EVENT_NAME,,,직접참조,컬럼확정,PARTIAL,"비영 19,129/68,836 (27.8%)"
WIDE_GA_BEHAVIOR,SESSION_CNT,FACT_GA_BEHAVIOR.SESSION_CNT,GA4_EVENT.GA_SESSION_ID,,,직접참조,컬럼확정,OK,"비영 68,836/68,836 (100%)"
WIDE_GA_BEHAVIOR,ENGAGED_SESSIONS,FACT_GA_BEHAVIOR.ENGAGED_SESSIONS,GA4_EVENT.GA_SESSION_ID,,,직접참조,컬럼확정,PARTIAL,"비영 64,450/68,836 (93.6%)"
WIDE_GA_BEHAVIOR,SCROLL_DEPTH,FACT_GA_BEHAVIOR.SCROLL_DEPTH,GA4_EVENT.PERCENT_SCROLLED,,,직접참조,컬럼확정,PARTIAL,"비영 14,042/68,836 (20.4%)"
WIDE_GA_BEHAVIOR,ACTIVE_USERS,FACT_GA_BEHAVIOR.ACTIVE_USERS,GA4_EVENT.USER_PSEUDO_ID,,,직접참조,컬럼확정,PARTIAL,"비영 68,507/68,836 (99.5%)"
WIDE_GA_BEHAVIOR,TOTAL_USERS,FACT_GA_BEHAVIOR.TOTAL_USERS,GA4_EVENT.USER_PSEUDO_ID,,,직접참조,컬럼확정,OK,"비영 68,836/68,836 (100%)"
WIDE_GA_BEHAVIOR,AVG_SESSION_DURATION,FACT_GA_BEHAVIOR.AVG_SESSION_DURATION,GA4_EVENT.USER_PSEUDO_ID,,,직접참조,컬럼확정,WAIT,"전건 NULL (0/68,836)"
WIDE_GA_BEHAVIOR,BOUNCE_RATE,FACT_GA_BEHAVIOR.BOUNCE_RATE,GA4_EVENT;IDENTITY_MEMBER_XREF,TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,테이블수준,WAIT,"전건 NULL (0/68,836)"
WIDE_GA_BEHAVIOR,ENGAGEMENT_RATE,FACT_GA_BEHAVIOR.ENGAGEMENT_RATE,GA4_EVENT.GA_SESSION_ID,,,직접참조,컬럼확정,PARTIAL,"비영 64,450/68,836 (93.6%)"
WIDE_GA_BEHAVIOR,AVG_ENGAGEMENT_TIME_PER_SESSION,FACT_GA_BEHAVIOR.AVG_ENGAGEMENT_TIME_PER_SESSION,GA4_EVENT.GA_SESSION_ID,,,직접참조,컬럼확정,PARTIAL,"비영 62,332/68,836 (90.6%)"
WIDE_GA_BEHAVIOR,FULL_DATE,DIM_DATE.FULL_DATE,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_GA_BEHAVIOR,YEAR,DIM_DATE.YEAR,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_GA_BEHAVIOR,MONTH,DIM_DATE.MONTH,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_GA_BEHAVIOR,DAY_OF_WEEK,DIM_DATE.DAY_OF_WEEK,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_GA_BEHAVIOR,WEEK_OF_YEAR,DIM_DATE.WEEK_OF_YEAR,,,,직접참조,원천무관(ETL 생성),PARTIAL,"비영 16,436/16,437 (100.0%)"
WIDE_GA_BEHAVIOR,IS_HOLIDAY,DIM_DATE.IS_HOLIDAY,,,,직접참조,원천무관(ETL 생성),WAIT,"전건 0 (비영 0/16,437) — 설계O·값 미주입"
WIDE_GA_BEHAVIOR,IDENTITY_MEMBER_DK,DIM_MEMBER_IDENTITY.MEMBER_DK,CRM_MEMBER.MEMBER_DK,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,OK,"비영 1,763,066/1,763,066 (100%)"
WIDE_GA_BEHAVIOR,IDENTITY_MEMBER_NO,DIM_MEMBER_IDENTITY.MEMBER_NO,CRM_MEMBER.MEMBER_DK,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,OK,"비영 1,763,066/1,763,066 (100%)"
WIDE_GA_BEHAVIOR,IDENTITY_MEMNUM,DIM_MEMBER_IDENTITY.MEMNUM,CRM_MEMBER.MEMBER_DK,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,WAIT,"전건 NULL (0/1,763,066)"
WIDE_GA_BEHAVIOR,IDENTITY_GA_MEMBER_ID,DIM_MEMBER_IDENTITY.GA_MEMBER_ID,IDENTITY_MEMBER_XREF.GA_MEMBER_ID,TM_MM_FDRM_MBER_INFO;TM_MM_ONCE_MBER_INFO,,직접참조,컬럼확정,PARTIAL,"비영 1,722/1,763,066 (0.1%)"
WIDE_GA_BEHAVIOR,GA_EVENT_CATEGORY,DIM_GA_EVENT.EVENT_CATEGORY,GA4_EVENT_DIM.EVENT_CATEGORY,,,직접참조,컬럼확정,PARTIAL,"비영 4,016/4,017 (100.0%)"
WIDE_GA_BEHAVIOR,GA_EVENT_LABEL,DIM_GA_EVENT.EVENT_LABEL,GA4_EVENT_DIM.EVENT_LABEL,,,직접참조,컬럼확정,PARTIAL,"비영 4,015/4,017 (100.0%)"
WIDE_GA_BEHAVIOR,GA_EVENT_ACTION,DIM_GA_EVENT.EVENT_ACTION,GA4_EVENT_DIM.EVENT_ACTION,,,직접참조,컬럼확정,PARTIAL,"비영 4,015/4,017 (100.0%)"
WIDE_GA_BEHAVIOR,GA_UTM_SOURCE,DIM_GA_SOURCE.UTM_SOURCE,GA4_TRAFFIC_SOURCE.UTM_SOURCE,,,직접참조,컬럼확정,PARTIAL,비영 142/147 (96.6%)
WIDE_GA_BEHAVIOR,GA_UTM_MEDIUM,DIM_GA_SOURCE.UTM_MEDIUM,GA4_TRAFFIC_SOURCE.UTM_MEDIUM,,,직접참조,컬럼확정,PARTIAL,비영 140/147 (95.2%)
WIDE_GA_BEHAVIOR,GA_UTM_CONTENT,DIM_GA_SOURCE.UTM_CONTENT,GA4_TRAFFIC_SOURCE.UTM_CONTENT,,,직접참조,컬럼확정,PARTIAL,비영 82/147 (55.8%)
WIDE_GA_BEHAVIOR,GA_UTM_TERM,DIM_GA_SOURCE.UTM_TERM,GA4_TRAFFIC_SOURCE.UTM_TERM,,,직접참조,컬럼확정,PARTIAL,비영 81/147 (55.1%)
WIDE_GA_BEHAVIOR,GA_SOURCE_MEDIUM,DIM_GA_SOURCE.SOURCE_MEDIUM,GA4_TRAFFIC_SOURCE.SOURCE_MEDIUM,,,직접참조,컬럼확정,PARTIAL,비영 135/147 (91.8%)
WIDE_GA_BEHAVIOR,DEVICE_TYPE,DIM_DEVICE.DEVICE_TYPE,GA4_DEVICE.DEVICE_TYPE,,,직접참조,컬럼확정,OK,비영 4/4 (100%)
WIDE_GA_BEHAVIOR,CAMPAIGN_BK,DIM_CAMPAIGN.CAMPAIGN_BK,CRM_CAMPAIGN.CMPGN_CD,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,OK,"비영 36,144/36,144 (100%)"
WIDE_GA_BEHAVIOR,CAMPAIGN_BRAND,DIM_CAMPAIGN.BRAND,CRM_CAMPAIGN.BRND_NM,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,PARTIAL,"비영 34,686/36,144 (96.0%)"
WIDE_GA_BEHAVIOR,CAMPAIGN_NAME,DIM_CAMPAIGN.CAMPAIGN_NAME,CRM_CAMPAIGN.CMPGN_NM,TC_CMMN_DTL_CD;TM_CM_BRND_MNG;TM_CM_CMPGN_MNG;TM_CM_MKTNG_CMPGN_MNG,,직접참조,컬럼확정,OK,"비영 36,144/36,144 (100%)"
WIDE_MEMBER_EVENT,DATE_SK,FACT_MEMBER_EVENT.DATE_SK,CRM_MEMBER_DEV.OCCRRNC_DE,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 4,633,015/4,633,105 (100.0%)"
WIDE_MEMBER_EVENT,MEMBER_DK,FACT_MEMBER_EVENT.MEMBER_DK,CRM_MEMBER_DEV.MBER_NO,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,OK,"비영 4,633,105/4,633,105 (100%)"
WIDE_MEMBER_EVENT,EVENT_TYPE,FACT_MEMBER_EVENT.EVENT_TYPE,CRM_MEMBER_DEV.MBER_NO,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,OK,"비영 4,633,105/4,633,105 (100%)"
WIDE_MEMBER_EVENT,DVLP_DIV_CD,FACT_MEMBER_EVENT.DVLP_DIV_CD,CRM_MEMBER_DEV.DVLP_DIV_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 3,594,843/4,633,105 (77.6%)"
WIDE_MEMBER_EVENT,DVLP_DIV_NM,FACT_MEMBER_EVENT.DVLP_DIV_NM,CRM_MEMBER_DEV.DVLP_DIV_NM,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 3,594,843/4,633,105 (77.6%)"
WIDE_MEMBER_EVENT,SPNSR_AMT,FACT_MEMBER_EVENT.SPNSR_AMT,CRM_MEMBER_DEV.SPNSR_AMT,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 3,594,792/4,633,105 (77.6%)"
WIDE_MEMBER_EVENT,DEV_CNT,FACT_MEMBER_EVENT.DEV_CNT,CRM_MEMBER_DEV.DVLP_DIV_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 2,291,878/4,633,105 (49.5%)"
WIDE_MEMBER_EVENT,DEV_MEMBERS,FACT_MEMBER_EVENT.DEV_MEMBERS,CRM_MEMBER_DEV.DVLP_DIV_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 2,291,878/4,633,105 (49.5%)"
WIDE_MEMBER_EVENT,STOP_CNT,FACT_MEMBER_EVENT.STOP_CNT,CRM_MEMBER_DEV.DVLP_DIV_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 1,038,262/4,633,105 (22.4%)"
WIDE_MEMBER_EVENT,STOP_MEMBERS,FACT_MEMBER_EVENT.STOP_MEMBERS,CRM_MEMBER_DEV.DVLP_DIV_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,PARTIAL,"비영 1,038,262/4,633,105 (22.4%)"
WIDE_MEMBER_EVENT,UNPAID_STOP_CNT,FACT_MEMBER_EVENT.UNPAID_STOP_CNT,CRM_MEMBER_DEV.DVLP_DIV_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,WAIT,"전건 0 (비영 0/4,633,105) — 설계O·값 미주입"
WIDE_MEMBER_EVENT,UNPAID_STOP_MEMBERS,FACT_MEMBER_EVENT.UNPAID_STOP_MEMBERS,CRM_MEMBER_DEV.DVLP_DIV_CD,TC_CMMN_DTL_CD;TM_MM_FDRM_MBER_DVLP_AMT,,직접참조,컬럼확정,WAIT,"전건 0 (비영 0/4,633,105) — 설계O·값 미주입"
